danbai,dan,danhong,hong,jiang,anhong,honghuang,qingzi,danzi,brightness,label,,
9,55,28,7,0,2,0,0,0,133.5738664,danhong,,
0,31,51,17,0,1,0,0,0,149.0696062,danhong,,
34,40,20,5,0,0,0,0,0,148.9186173,danhong,,
5,61,27,7,0,0,0,0,0,163.6666369,danhong,,
5,58,27,8,0,1,0,0,0,155.9800838,danhong,,
2,32,45,20,0,0,0,0,0,159.5636966,danhong,,
0,11,60,27,0,2,0,0,0,144.5381154,danhong,,
13,50,29,3,0,5,0,0,0,143.0444894,danhong,,
33,30,20,15,0,1,0,0,1,149.0502186,danhong,,
54,33,10,0,0,3,0,0,0,139.9922872,danhong,,
42,45,9,1,0,3,0,0,0,147.3184384,danhong,,
46,43,10,0,0,1,0,0,0,160.720662,danhong,,
6,56,31,3,0,3,0,0,0,181.2374697,danhong,,
0,5,72,13,2,6,2,0,0,180.5301077,danhong,,
64,25,7,2,0,3,0,0,0,186.546029,danhong,,
44,31,19,0,0,1,4,0,0,170.6066186,danhong,,
52,28,5,0,0,16,0,0,0,124.1979824,danhong,,
36,32,15,12,0,5,0,0,0,149.563531,danhong,,
10,49,32,1,0,9,0,0,0,129.8240601,danhong,,
89,7,2,0,0,0,1,0,0,202.0991568,danhong,,
51,24,17,6,0,2,0,0,0,167.6797938,danhong,,
0,14,60,11,0,1,15,0,0,169.0456947,danhong,,
35,28,15,8,0,14,0,0,0,155.6506213,danhong,,
0,0,14,2,0,0,83,0,0,163.5759209,danhong,,
19,30,34,13,0,4,0,0,0,169.9759269,danhong,,
43,26,29,1,0,1,0,0,0,181.1203705,danhong,,
10,31,29,7,0,23,1,0,0,105.2763473,danhong,,
4,34,37,7,0,0,18,0,0,175.9209249,danhong,,
90,8,0,0,0,1,0,0,0,174.504513,danhong,,
17,46,37,0,0,0,0,0,0,142.4249745,danhong,,
50,23,10,1,0,16,0,0,0,134.8751737,danhong,,
6,65,18,0,0,11,0,0,0,121.8216623,danhong,,
9,9,43,10,0,0,29,0,0,151.3509155,danhong,,
15,45,27,10,0,3,0,0,0,127.7324123,danhong,,
0,4,48,38,2,0,8,0,0,179.4376947,danhong,,
1,3,18,38,1,1,39,0,0,110.3467931,danhong,,
0,10,58,15,0,10,7,0,0,152.3835154,danhong,,
59,36,4,0,0,0,0,0,0,161.5236668,danhong,,
72,12,8,3,0,2,4,0,0,142.1312319,danhong,,
43,36,19,1,0,1,0,0,0,183.8963538,danhong,,
10,20,25,27,0,13,4,0,0,121.2801341,danhong,,
0,14,47,19,0,4,16,0,0,150.0284833,danhong,,
11,28,29,7,0,21,5,0,0,115.1299381,danhong,,
41,37,17,1,0,1,2,0,0,136.956644,danhong,,
9,40,15,0,0,3,0,16,17,179.0700543,danhong,,
46,35,14,0,0,5,0,0,0,118.0318221,danhong,,
11,14,21,25,0,0,29,0,0,147.3129183,danhong,,
39,50,5,1,0,5,0,0,0,150.3595199,danhong,,
11,37,46,2,0,2,2,0,0,127.2689596,danhong,,
69,26,4,0,0,2,0,0,0,161.2216711,danhong,,
17,38,24,4,0,16,1,0,0,96.83246181,danhong,,
22,45,19,4,0,10,0,0,0,149.5600425,danhong,,
53,32,2,0,0,13,0,0,0,115.9617224,danhong,,
44,3,0,0,0,47,0,0,5,135.4814794,danhong,,
28,34,24,5,0,2,0,0,7,125.7089554,danhong,,
41,22,37,0,0,0,0,0,0,162.6863443,danhong,,
0,15,76,9,0,0,0,0,0,178.6124989,danhong,,
35,42,9,0,0,0,0,0,14,153.2584823,danhong,,
0,0,21,31,0,1,47,0,0,146.1299743,danhong,,
47,42,7,1,0,2,0,0,1,138.4413446,danhong,,
3,22,39,28,0,4,4,0,0,133.5260743,danhong,,
0,21,65,10,0,1,3,0,0,152.3292621,danhong,,
0,16,39,32,0,13,0,0,0,120.0380505,danhong,,
25,42,26,2,0,2,2,0,0,128.9078182,danhong,,
41,40,19,0,0,0,0,0,0,132.4916534,danhong,,
55,33,9,1,0,2,0,0,0,193.2101457,danhong,,
0,0,8,33,0,0,58,0,0,129.7634107,danhong,,
18,47,30,1,0,3,0,0,1,139.2742112,danhong,,
1,42,48,5,0,5,0,0,0,149.144336,danhong,,
17,15,22,37,0,10,0,0,0,107.2189688,danhong,,
0,1,45,49,0,2,4,0,0,129.872871,danhong,,
0,11,63,17,0,9,1,0,0,131.017529,danhong,,
23,55,21,1,0,0,0,0,0,144.7275934,danhong,,
35,33,3,0,0,29,0,0,0,113.3842977,danhong,,
31,43,20,0,0,6,1,0,0,143.8571738,danhong,,
41,57,2,0,0,0,0,0,0,152.0409274,danhong,,
40,32,18,3,0,7,1,0,0,126.9412176,danhong,,
6,26,38,17,0,8,5,0,0,146.6542643,danhong,,
6,24,40,22,0,1,7,0,0,130.5024631,danhong,,
0,1,29,22,0,0,48,0,0,151.323311,danhong,,
29,40,29,2,0,0,0,0,0,164.1950089,danhong,,
8,15,34,32,0,11,0,0,0,141.0357527,danhong,,
0,0,13,16,0,0,71,0,0,147.2537781,danhong,,
9,30,58,0,0,2,1,0,0,143.3591933,danhong,,
1,51,39,1,0,4,4,0,0,133.7101976,danhong,,
6,37,57,0,0,0,0,0,0,181.6324449,danhong,,
32,35,19,2,0,0,13,0,0,140.0538597,danhong,,
0,16,40,22,0,9,13,0,0,140.6697002,danhong,,
3,25,53,12,0,0,7,0,0,162.4775921,danhong,,
3,50,39,6,0,1,0,0,0,130.6062185,danhong,,
4,38,47,7,0,5,0,0,0,135.4403765,danhong,,
46,33,15,1,0,5,0,0,0,152.3527236,danhong,,
39,36,17,5,0,2,2,0,0,171.5934891,danhong,,
57,20,14,4,0,5,0,0,0,128.0593412,danhong,,
65,18,1,0,0,17,0,0,0,171.8564311,danhong,,
17,38,23,2,0,20,0,0,0,148.4452929,danhong,,
85,12,1,0,0,2,0,0,0,187.3986599,danhong,,
12,46,30,12,0,1,0,0,0,146.5523257,danhong,,
0,27,47,15,0,1,10,0,0,132.0512259,danhong,,
48,29,14,2,0,2,0,0,5,134.3108099,danhong,,
55,31,10,0,0,1,0,0,1,128.6637591,danhong,,
21,58,16,2,0,1,2,0,0,192.9123336,danhong,,
3,62,34,1,0,0,1,0,0,155.7213086,danhong,,
18,17,9,20,0,32,4,0,0,116.4166142,danhong,,
33,40,5,3,0,7,11,0,0,145.9475365,danhong,,
11,25,50,1,0,13,0,0,0,164.2079753,danhong,,
50,46,3,0,0,1,0,0,0,202.4438313,danhong,,
59,39,3,0,0,0,0,0,0,165.6731023,danhong,,
23,64,8,0,0,3,0,0,0,155.6584987,danhong,,
54,33,12,0,0,0,0,0,0,156.9198652,danhong,,
10,52,24,4,0,10,0,0,0,117.6187547,danhong,,
28,31,27,8,0,2,3,0,0,136.6790267,danhong,,
26,62,4,0,0,8,0,0,0,168.0246853,danhong,,
41,54,4,0,0,1,0,0,1,151.8793543,danhong,,
64,19,6,0,0,3,0,0,9,155.2521746,danhong,,
14,34,35,14,0,3,0,0,0,152.6435454,danhong,,
0,11,44,7,0,2,36,0,0,116.5348678,danhong,,
0,9,50,33,0,3,5,0,0,153.3303238,danhong,,
10,60,29,1,0,0,0,0,0,147.583973,danhong,,
10,38,32,5,0,0,15,0,0,134.4517427,danhong,,
88,10,0,0,0,1,0,0,0,162.713733,danhong,,
42,28,30,0,0,0,0,0,0,144.7209873,danhong,,
39,60,1,0,0,1,0,0,0,169.9483895,danhong,,
43,46,9,0,0,2,0,0,0,157.5173031,danhong,,
26,68,5,0,0,0,0,0,0,155.1303048,danhong,,
0,1,61,27,0,1,10,0,0,178.34079,danhong,,
2,38,29,27,0,3,1,0,0,142.2873717,danhong,,
19,53,25,1,0,1,2,0,0,155.7206012,danhong,,
0,0,2,0,0,0,98,0,0,163.0954692,danhong,,
0,32,53,9,0,5,1,0,0,143.0848664,danhong,,
8,37,37,12,0,7,0,0,0,116.1006708,danhong,,
27,59,11,2,0,2,0,0,0,144.2133549,danhong,,
0,1,11,20,0,3,66,0,0,146.3365444,danhong,,
0,12,60,26,0,2,0,0,0,190.5328078,danhong,,
44,56,0,0,0,1,0,0,0,156.8163847,danhong,,
0,4,53,24,0,8,12,0,0,143.3544812,danhong,,
1,5,77,17,0,0,0,0,0,190.7773341,danhong,,
0,0,27,54,0,15,4,0,0,118.342132,danhong,,
0,1,57,40,0,0,2,0,0,136.1818137,danhong,,
0,3,74,21,0,1,0,0,0,145.0815493,danhong,,
4,8,36,34,0,0,18,0,0,139.9220769,danhong,,
1,60,29,1,0,1,9,0,0,178.4383818,danhong,,
63,29,3,0,0,4,0,0,0,169.1048657,danhong,,
13,39,26,19,0,2,0,0,0,148.7900859,danhong,,
1,8,49,25,0,0,18,0,0,188.2450139,danhong,,
2,87,11,0,0,0,0,0,0,157.487315,danhong,,
0,24,68,3,0,2,3,0,0,154.916415,danhong,,
0,6,52,29,0,2,10,0,0,160.6231054,danhong,,
0,2,69,28,0,0,0,0,0,168.5474819,danhong,,
54,38,3,1,0,4,0,0,0,169.1978071,danhong,,
64,26,9,1,0,0,0,0,0,188.5251703,danhong,,
15,23,19,21,0,21,0,0,0,142.2246391,danhong,,
1,43,54,0,0,1,1,0,0,192.6817471,danhong,,
55,32,10,0,0,3,0,0,0,158.5035538,danhong,,
52,32,15,1,0,0,0,0,0,137.7113466,danhong,,
0,44,40,9,0,6,0,0,0,139.4273923,danhong,,
2,28,29,34,0,2,5,0,0,140.8855555,danhong,,
3,28,54,14,0,0,1,0,0,171.7684423,danhong,,
51,32,12,2,0,2,0,0,0,164.5880075,danhong,,
1,3,31,14,0,0,52,0,0,106.6849222,danhong,,
0,18,26,49,0,7,0,0,0,132.171943,danhong,,
1,4,39,48,0,6,3,0,0,120.8716817,danhong,,
0,0,4,25,0,1,70,0,0,170.2500913,danhong,,
42,46,1,0,0,11,0,0,0,192.6348094,danhong,,
50,35,11,1,0,3,0,0,0,191.1316786,danhong,,
0,0,14,14,0,0,71,0,0,157.7509208,danhong,,
0,0,30,17,0,1,53,0,0,117.4309591,danhong,,
0,4,16,58,0,15,6,0,0,100.5263412,danhong,,
33,49,9,0,0,7,2,0,0,142.9826354,danhong,,
56,32,11,1,0,0,0,0,0,188.0672215,danhong,,
11,45,39,0,0,4,0,0,0,184.3036699,danhong,,
75,24,0,0,0,1,0,0,0,175.6114554,danhong,,
0,10,54,9,0,8,19,0,0,194.0787526,danhong,,
0,0,13,40,0,1,47,0,0,144.9464162,danhong,,
0,0,60,37,0,2,1,0,0,172.6179644,danhong,,
0,16,69,13,0,2,0,0,0,153.2265788,danhong,,
0,3,8,59,0,1,28,0,0,118.4530591,danhong,,
26,67,8,0,0,0,0,0,0,155.7741771,danhong,,
0,0,22,43,0,0,36,0,0,154.8345197,danhong,,
4,35,39,17,0,1,4,0,0,193.9923383,danhong,,
4,25,59,12,0,0,0,0,0,164.7748772,danhong,,
2,23,63,0,0,2,10,0,0,121.7415675,danhong,,
59,21,16,4,0,1,0,0,0,176.1230667,danhong,,
4,20,61,11,0,4,0,0,0,121.9481922,danhong,,
50,47,3,0,0,1,0,0,0,172.4594622,danhong,,
57,30,8,0,0,5,0,0,0,158.513638,danhong,,
25,34,35,4,0,2,1,0,0,136.7219706,danhong,,
0,0,45,48,0,1,5,0,0,142.9185414,danhong,,
56,43,1,0,0,0,0,0,0,127.790545,danhong,,
40,39,15,6,0,1,0,0,0,145.9987781,danhong,,
61,25,3,0,0,1,0,0,10,170.5523859,danhong,,
0,0,14,25,0,0,61,0,0,166.9488572,danhong,,
1,35,30,28,0,6,1,0,0,158.3394825,danhong,,
6,45,27,10,0,6,5,0,0,158.1780156,danhong,,
12,41,34,4,0,0,8,0,0,163.2341275,danhong,,
1,8,21,11,0,2,56,0,0,92.45694573,danhong,,
6,42,32,13,0,3,3,0,0,171.3193943,danhong,,
22,27,24,15,0,9,0,0,4,144.458628,danhong,,
0,4,46,40,0,2,8,0,0,145.0704338,danhong,,
5,67,29,0,0,0,0,0,0,149.6776425,danhong,,
27,60,11,0,0,1,0,0,0,140.7750564,danhong,,
0,0,8,36,0,2,54,0,0,147.0490138,danhong,,
19,30,43,5,0,2,1,0,0,181.7789759,danhong,,
25,45,17,3,0,11,0,0,0,138.1573323,danhong,,
1,14,39,8,0,39,0,0,0,79.26214454,danhong,,
55,41,1,0,0,4,0,0,0,127.3025058,danhong,,
41,25,33,0,0,0,0,0,0,180.2402485,danhong,,
48,49,1,0,0,1,0,0,0,170.8851256,danhong,,
55,36,6,0,0,0,2,0,0,144.1718269,danhong,,
68,24,5,0,0,1,0,0,2,111.1945642,danhong,,
2,3,16,43,0,15,21,0,0,100.9970601,danhong,,
17,49,7,0,0,1,0,2,24,169.4366481,danhong,,
0,3,30,20,0,2,45,0,0,124.1882528,danhong,,
1,36,47,6,0,3,7,0,0,181.0720952,danhong,,
1,7,16,20,0,53,3,0,0,127.6981003,danhong,,
67,32,1,0,0,0,0,0,0,149.1814583,danhong,,
43,26,17,0,0,3,0,0,11,195.7915479,danhong,,
5,28,47,17,0,2,1,0,0,166.7223571,danhong,,
75,9,0,0,0,16,0,0,0,161.9225007,danhong,,
24,71,5,0,0,0,0,0,0,208.3515234,danhong,,
3,42,12,0,0,4,0,30,10,154.0128067,danhong,,
0,2,20,29,0,1,48,0,0,132.5631228,danhong,,
0,20,68,2,0,9,1,0,0,147.1250011,danhong,,
18,20,56,4,0,1,0,0,0,187.5652333,danhong,,
1,46,37,4,0,1,11,0,0,157.0618885,danhong,,
15,33,34,5,0,12,1,0,0,166.429299,danhong,,
43,31,17,0,0,8,0,0,0,178.5167984,danhong,,
10,59,22,1,0,1,7,0,0,164.0734371,danhong,,
51,30,17,2,0,0,0,0,0,164.219185,danhong,,
30,63,6,0,0,0,1,0,0,155.9804934,danhong,,
36,25,28,10,0,1,0,0,0,156.0871621,danhong,,
0,13,44,19,0,1,23,0,0,180.4254019,danhong,,
3,34,38,0,0,0,26,0,0,147.5687592,danhong,,
26,14,3,0,0,38,0,0,18,95.09451237,danhong,,
0,0,17,42,0,0,41,0,0,184.9142807,danhong,,
2,31,45,21,0,0,2,0,0,178.2784117,danhong,,
34,56,9,0,0,1,0,0,0,168.9995891,danhong,,
54,41,5,0,0,0,0,0,0,185.650293,danhong,,
0,5,78,7,0,2,8,0,0,165.9672804,danhong,,
61,37,0,0,0,1,0,0,0,170.0306343,danhong,,
96,4,0,0,0,0,0,0,0,146.3723222,danhong,,
30,47,19,3,0,0,1,0,0,180.3734248,danhong,,
0,0,39,55,0,2,4,0,0,142.7942236,danhong,,
0,0,35,46,0,17,1,0,0,139.9233905,danhong,,
32,26,30,9,0,1,0,0,1,179.0402698,danhong,,
22,26,22,6,0,21,4,0,0,103.0034188,danhong,,
49,45,3,0,0,4,0,0,0,136.801672,danhong,,
6,15,40,22,0,2,15,0,0,160.8799479,danhong,,
22,26,28,10,0,1,12,0,0,157.0819753,danhong,,
0,1,9,1,0,0,88,0,0,114.3668662,danhong,,
31,39,22,0,0,7,0,0,0,101.207193,danhong,,
0,2,10,1,0,2,85,0,0,99.54087871,danhong,,
54,33,12,0,0,1,0,0,0,158.0660103,danhong,,
16,60,23,0,0,0,0,0,0,193.5838483,danhong,,
0,5,18,34,0,0,43,0,0,146.8909408,danhong,,
25,35,29,4,0,4,3,0,0,115.146045,danhong,,
66,23,1,0,0,7,0,0,5,128.7605289,danhong,,
85,13,0,0,0,2,0,0,0,144.3183528,danhong,,
0,28,51,5,0,2,14,0,0,112.8534061,danhong,,
52,32,10,1,0,5,0,0,0,145.7996761,danhong,,
0,4,30,15,0,2,49,0,0,120.8166852,danhong,,
4,9,31,20,0,0,36,0,0,118.8563767,danhong,,
69,25,2,0,0,5,0,0,0,140.018568,danhong,,
51,34,10,0,0,5,0,0,0,133.7112818,danhong,,
38,30,7,0,0,25,0,0,0,80.36867924,danhong,,
36,24,22,14,0,4,0,0,0,124.1483657,danhong,,
30,20,18,25,0,4,4,0,0,120.9638748,danhong,,
0,24,42,10,0,0,24,0,0,135.9560397,danhong,,
37,50,8,0,0,4,1,0,0,145.2845146,danhong,,
26,30,26,10,0,9,0,0,0,110.1113501,danhong,,
85,9,0,0,0,6,0,0,0,134.4836294,danhong,,
10,30,38,16,0,2,4,0,0,124.1389419,danhong,,
43,41,12,1,0,2,1,0,0,135.6375409,danhong,,
0,1,50,15,0,7,27,0,0,86.26706819,danhong,,
58,24,13,2,0,3,1,0,0,110.1247962,danhong,,
59,35,6,0,0,0,0,0,0,134.2544297,danhong,,
49,38,9,0,0,4,0,0,0,126.1241971,danhong,,
7,33,41,16,0,1,0,0,0,146.6638182,danhong,,
18,12,26,30,0,15,0,0,0,115.4891882,danhong,,
2,21,48,26,0,4,0,0,0,147.6968582,danhong,,
0,3,10,25,0,0,61,0,0,142.4900433,danhong,,
7,22,32,23,0,16,0,0,0,141.4945959,danhong,,
46,41,9,0,0,3,0,0,1,158.5887183,danhong,,
0,1,16,29,0,1,53,0,0,117.8022213,danhong,,
25,38,21,13,0,1,0,0,2,156.0110521,danhong,,
41,28,14,5,0,11,2,0,0,127.9441561,danhong,,
30,34,21,10,0,2,4,0,0,125.1337429,danhong,,
36,42,14,1,0,5,2,0,0,119.4618292,danhong,,
53,38,4,0,0,5,0,0,0,126.14898,danhong,,
38,17,12,0,0,1,31,0,0,128.7494521,danhong,,
0,1,15,42,0,1,41,0,0,156.3254261,danhong,,
10,34,34,13,0,0,10,0,0,127.9894574,danhong,,
45,45,6,0,0,0,4,0,0,150.4940638,danhong,,
12,20,22,29,0,3,15,0,0,126.5231046,danhong,,
14,52,28,3,0,3,0,0,0,150.1499846,danhong,,
9,12,17,20,0,2,40,0,0,117.5707729,danhong,,
27,49,18,2,0,4,0,0,0,158.7624844,danhong,,
2,4,25,48,0,13,9,0,0,138.1292342,danhong,,
2,30,34,26,0,2,7,0,0,138.5346094,danhong,,
12,42,27,12,0,7,0,0,0,147.6385797,danhong,,
2,13,24,13,0,6,42,0,0,101.475734,danhong,,
39,25,32,3,0,0,0,0,0,125.8281838,danhong,,
27,52,20,1,0,0,0,0,0,175.1610265,danhong,,
0,0,11,18,0,0,71,0,0,134.5205069,danhong,,
16,48,28,3,0,6,0,0,0,129.1566577,danhong,,
50,25,23,1,0,2,0,0,0,155.3290464,danhong,,
2,18,22,4,0,0,53,0,0,100.3957315,danhong,,
41,48,9,0,0,2,1,0,0,142.7550729,danhong,,
35,63,0,0,0,1,0,0,0,137.5917411,danhong,,
77,17,1,0,0,3,0,0,2,135.6838674,danhong,,
4,24,41,29,0,2,0,0,0,138.6150999,danhong,,
0,14,45,30,0,4,6,0,0,140.4842478,danhong,,
96,4,0,0,0,0,0,0,0,198.0630338,danhong,,
56,37,5,0,0,0,0,0,2,190.1052006,danhong,,
18,48,19,11,0,4,0,0,0,132.5139963,danhong,,
22,57,18,3,0,0,0,0,0,170.8511376,danhong,,
46,32,19,2,0,1,0,0,0,147.4383098,danhong,,
1,23,54,22,0,0,0,0,0,145.8935771,danhong,,
2,26,43,27,1,0,0,0,0,148.3413896,danhong,,
38,35,16,4,0,0,0,0,7,177.549081,danhong,,
0,6,34,18,0,0,42,0,0,139.7186666,danhong,,
49,20,28,3,0,0,0,0,0,161.3272793,danhong,,
4,20,31,45,0,1,0,0,0,141.7053362,danhong,,
23,47,30,0,0,0,0,0,0,176.6802701,danhong,,
34,17,0,0,0,31,0,0,18,105.7618116,danhong,,
27,49,19,3,0,0,2,0,0,153.0596984,danhong,,
66,28,3,1,0,1,0,0,1,168.2418731,danhong,,
0,2,35,44,0,0,18,0,0,164.2541542,danhong,,
7,24,41,26,0,1,2,0,0,182.0358726,danhong,,
28,48,23,1,0,0,0,0,0,140.6346725,danhong,,
3,24,56,16,0,0,1,0,0,161.5778241,danhong,,
53,20,27,1,0,0,0,0,0,165.0826355,danhong,,
0,72,27,0,0,0,1,0,0,169.3704522,danhong,,
21,38,9,0,0,31,0,0,0,144.6555403,danhong,,
2,24,52,13,0,7,2,0,0,114.8921271,danhong,,
0,25,65,10,0,0,1,0,0,216.7754658,danhong,,
30,36,16,2,0,16,1,0,0,149.4396151,danhong,,
42,29,18,6,0,5,0,0,0,115.0439111,danhong,,
3,23,43,30,0,1,0,0,0,184.7459129,danhong,,
36,31,25,5,0,0,2,0,0,143.1919402,danhong,,
13,44,25,3,0,12,3,0,0,134.9662349,danhong,,
19,18,38,9,0,15,0,0,0,161.1795942,danhong,,
0,5,61,30,0,3,0,0,0,155.9699229,danhong,,
37,48,9,0,0,6,1,0,0,125.2007507,danhong,,
0,17,29,41,1,3,9,0,0,164.6719291,danhong,,
32,56,12,0,0,0,0,0,0,150.9450337,danhong,,
0,0,23,50,0,0,27,0,0,126.8175621,danhong,,
19,29,28,19,0,5,0,0,0,148.1214065,danhong,,
6,25,60,7,0,2,0,0,0,190.19417,danhong,,
45,43,8,1,0,1,0,0,2,162.9896213,danhong,,
25,35,22,6,0,0,12,0,0,155.9200269,danhong,,
0,3,63,23,0,0,11,0,0,178.8945515,danhong,,
26,44,17,1,0,4,0,0,8,160.5432728,danhong,,
0,2,35,59,0,1,2,0,0,131.1961095,danhong,,
29,37,26,3,0,5,0,0,0,140.1715445,danhong,,
25,47,24,3,0,1,0,0,0,171.7634062,danhong,,
7,36,31,18,0,7,1,0,0,135.3243181,danhong,,
24,29,29,16,0,1,0,0,0,158.1921571,danhong,,
38,31,11,7,0,6,6,0,0,133.9991054,danhong,,
0,18,57,22,1,2,0,0,0,185.3820194,danhong,,
50,27,5,0,0,5,0,0,14,123.0655685,danhong,,
31,63,6,0,0,0,0,0,0,158.2151421,danhong,,
7,29,46,6,0,2,11,0,0,168.6728066,danhong,,
27,10,16,2,0,0,45,0,0,153.2608639,danhong,,
38,39,13,0,0,8,2,0,0,133.0822817,danhong,,
0,4,62,5,0,23,6,0,0,120.5927078,danhong,,
75,14,3,1,0,7,0,0,0,153.7703603,danhong,,
37,18,30,14,0,2,0,0,0,138.1100757,danhong,,
25,25,18,6,0,26,0,0,0,128.4684689,danhong,,
17,24,28,15,0,16,0,0,0,112.0350321,danhong,,
17,35,42,3,0,2,0,0,0,147.851504,danhong,,
45,44,3,0,0,0,0,0,8,151.3524565,danhong,,
60,36,3,0,0,0,0,0,0,169.9009881,danhong,,
67,31,1,0,0,1,0,0,0,134.9212531,danhong,,
11,23,36,17,0,13,0,0,0,86.6459248,danhong,,
0,2,62,10,0,4,22,0,0,161.4269089,danhong,,
14,19,27,17,0,11,0,0,13,159.7155176,danhong,,
0,0,29,21,0,0,49,0,0,154.6491156,danhong,,
10,24,45,14,0,6,0,0,0,186.7583205,danhong,,
10,46,12,24,0,7,0,0,0,132.562588,danhong,,
37,38,16,2,0,3,0,0,4,164.1305427,danhong,,
24,42,20,5,0,9,0,0,0,152.1632285,danhong,,
58,27,11,1,0,2,0,0,1,145.7478434,danhong,,
36,45,16,2,0,1,0,0,0,161.1319016,danhong,,
62,31,2,0,0,3,0,0,3,119.4178782,danhong,,
21,36,36,3,0,5,0,0,0,126.8815887,danhong,,
58,17,15,7,0,4,0,0,0,141.1999439,danhong,,
18,31,40,5,0,6,0,0,0,203.7886089,danhong,,
36,25,9,0,0,28,1,0,0,112.8592724,danhong,,
7,44,41,4,0,5,0,0,0,137.2499881,danhong,,
3,36,38,13,0,9,1,0,0,148.0801137,danhong,,
30,44,19,4,0,3,0,0,0,156.7745713,danhong,,
5,57,30,3,0,4,1,0,0,138.3446483,danhong,,
6,21,48,14,0,8,2,0,0,139.1760461,danhong,,
0,0,13,40,0,0,46,0,0,127.0403237,danhong,,
26,51,13,4,0,6,0,0,0,140.1826225,danhong,,
27,28,26,17,0,2,0,0,0,164.4982185,danhong,,
10,22,55,12,0,0,0,0,0,176.6726232,danhong,,
0,1,19,11,0,0,70,0,0,147.4708799,danhong,,
31,47,15,1,0,6,0,0,0,131.1393982,danhong,,
18,59,7,0,0,17,0,0,0,124.125966,danhong,,
9,44,29,3,0,14,0,0,0,166.777187,danhong,,
46,30,9,1,0,13,1,0,0,131.4108364,danhong,,
0,4,90,0,0,0,6,0,0,182.4619748,danhong,,
29,56,0,0,0,15,0,0,0,97.54960748,danhong,,
15,51,21,7,0,6,0,0,0,130.172006,danhong,,
8,36,41,11,0,2,1,0,0,167.212119,danhong,,
37,44,13,2,0,4,0,0,0,145.8875955,danhong,,
2,30,38,18,0,11,0,0,0,115.4296888,danhong,,
9,39,26,20,0,5,0,0,0,163.2266844,danhong,,
57,38,5,0,0,0,0,0,0,142.3429689,danhong,,
54,40,6,0,0,0,0,0,0,161.2713036,danhong,,
5,31,55,3,0,6,0,0,0,147.7100257,danhong,,
0,19,68,7,0,4,2,0,0,144.4284968,danhong,,
2,6,73,16,0,3,0,0,0,178.4346256,danhong,,
0,19,47,26,0,3,4,0,0,125.5540399,danhong,,
0,8,38,25,0,2,27,0,0,140.4965348,danhong,,
13,65,16,1,0,4,0,0,0,106.4648656,danhong,,
23,55,16,1,0,4,1,0,0,122.426737,danhong,,
38,25,28,6,0,1,1,0,0,176.7187804,danhong,,
91,6,0,0,0,3,0,0,0,107.9096011,danhong,,
1,5,14,28,1,2,50,0,0,133.8953512,danhong,,
0,0,45,47,0,4,5,0,0,143.1890892,danhong,,
7,43,40,8,0,1,1,0,0,168.0062884,danhong,,
0,34,48,13,0,4,0,0,0,189.35395,danhong,,
13,40,28,13,0,7,0,0,0,133.3219344,danhong,,
39,38,16,1,0,5,0,0,0,160.8757567,danhong,,
17,36,36,10,0,1,0,0,0,163.7994075,danhong,,
25,35,17,6,0,17,0,0,0,111.0319976,danhong,,
81,0,0,0,0,17,0,0,3,180.3079205,danhong,,
1,3,31,41,0,7,17,0,0,127.7116205,danhong,,
79,14,0,0,0,7,0,0,0,143.5246549,danhong,,
30,63,7,0,0,0,0,0,0,163.1329502,danhong,,
11,24,51,2,0,12,0,0,0,181.5607798,danhong,,
59,29,0,0,0,6,0,0,5,154.3550353,danhong,,
49,44,3,0,0,3,0,0,1,156.0402016,danhong,,
38,25,22,7,0,4,0,0,5,142.6394135,danhong,,
53,41,5,0,0,0,0,0,1,147.2710441,danhong,,
0,0,21,23,0,0,56,0,0,166.3842806,danhong,,
0,0,22,50,0,23,4,0,0,130.403114,danhong,,
12,39,37,9,0,0,2,0,0,155.0522354,danhong,,
2,36,43,3,0,0,15,0,0,117.6666064,danhong,,
9,14,27,48,0,0,2,0,0,178.9858406,danhong,,
29,49,10,0,0,12,0,0,0,148.0918758,danhong,,
50,37,5,1,0,7,0,0,0,165.9730603,danhong,,
65,30,3,0,0,2,0,0,0,147.3185603,danhong,,
0,0,2,76,0,0,22,0,0,141.4799124,danhong,,
0,8,50,42,0,0,0,0,0,163.9770404,danhong,,
0,0,0,0,0,0,100,0,0,163.8429671,danhong,,
72,27,0,0,0,0,0,0,0,108.3233671,danhong,,
65,22,3,0,0,4,0,0,6,135.9007638,danhong,,
23,40,17,5,0,15,1,0,0,134.5028885,danhong,,
20,35,36,2,0,7,0,0,0,124.2808678,danhong,,
68,26,2,0,0,4,0,0,0,156.1785228,danhong,,
13,41,26,13,0,5,2,0,0,165.4871677,danhong,,
4,10,21,15,0,0,50,0,0,138.0181741,danhong,,
3,52,29,10,0,5,0,0,0,171.7586513,danhong,,
2,30,34,15,0,12,7,0,0,124.9788446,danhong,,
0,5,38,0,0,9,48,0,0,127.8498066,danhong,,
63,16,1,0,0,19,0,0,0,128.5330121,danhong,,
54,32,11,1,0,2,0,0,0,161.4689783,danhong,,
23,38,4,0,0,33,0,0,0,109.3840027,danhong,,
11,46,29,0,0,14,0,0,0,104.5421283,danhong,,
0,1,69,5,0,0,25,0,0,179.5226526,danhong,,
31,54,4,0,0,8,3,0,0,95.87909894,danhong,,
16,74,7,0,0,3,0,0,0,119.121347,danhong,,
